Data do leilуo;Tэtulo;Tipo de leilуo;Volta;Data de liquidaчуo;Data de vencimento;Oferta;Taxa mщdia;Taxa de corte;Venda;Financeiro (R$);Venda para Bacen;Financeiro para Bacen (R$)
11/12/2014;NTN-F;Venda;1.к volta;12/12/2014;01/01/2025;3.000.000;12,5945;12,6299;3.000.000;2.720.874.340,39;3.790.000;3.437.371.248,27
11/12/2014;NTN-F;Venda;2.к volta;12/12/2014;01/01/2025;600.000;12,5945;12,5945;50.000;45.347.905,65;0;0
11/12/2012;NTN-B;Venda;1.к volta;12/12/2012;15/08/2016;1.500.000;2,33;2,33;62.500;158.368.875,99;0;0
11/12/2012;NTN-B;Venda;2.к volta;12/12/2012;15/08/2016;12.500;2,33;2,33;0;0;0;0
11/12/2012;NTN-B;Venda;1.к volta;12/12/2012;15/08/2018;1.500.000;2,8;2,8;541.500;1.417.300.511,45;0;0
11/12/2012;NTN-B;Venda;2.к volta;12/12/2012;15/08/2018;108.300;2,8;2,8;55.465;145.171.879,69;0;0
11/12/2012;NTN-B;Venda;1.к volta;12/12/2012;15/08/2022;1.500.000;3,38;3,38;896.000;2.438.867.620,21;0;0
11/12/2012;NTN-B;Venda;2.к volta;12/12/2012;15/08/2022;179.200;3,38;3,38;81.934;223.020.289,70;0;0
11/12/2012;NTN-B;Venda;1.к volta;12/12/2012;15/08/2030;300.000;3,82;3,82;500;1.431.046,51;0;0
11/12/2012;NTN-B;Venda;1.к volta;12/12/2012;15/08/2040;300.000;3,96;3,96;9.450;28.352.456,68;0;0
11/12/2012;NTN-B;Venda;1.к volta;12/12/2012;15/08/2050;300.000;4,01;4,01;74.000;229.247.647,45;0;0
11/12/2008;LFT;Venda;1.к volta;12/12/2008;16/03/2011;1.500.000;0;0;0;0;0;0
11/12/2008;LFT;Venda;1.к volta;12/12/2008;21/12/2011;1.500.000;0;0;1.500.000;5.556.137.230,41;1.500.000;5.556.137.230,50
11/12/2008;LFT;Venda;2.к volta;12/12/2008;21/12/2011;75.000;0;0;23.663;87.649.916,84;0;0
11/12/2008;LTN;Venda;1.к volta;12/12/2008;01/01/2011;750.000;13,4917;13,503;750.000;579.363.967,67;6.000.000;4.634.911.740,00
11/12/2008;LTN;Venda;2.к volta;12/12/2008;01/01/2011;150.000;13,4917;13,4917;0;0;0;0
11/12/2008;LTN;Venda;1.к volta;12/12/2008;01/04/2009;500.000;13,2799;13,2799;500.000;482.023.115,00;0;0
11/12/2008;LTN;Venda;2.к volta;12/12/2008;01/04/2009;100.000;13,2799;13,2799;0;0;0;0
11/12/2008;LTN;Venda;1.к volta;12/12/2008;01/10/2009;1.500.000;12,9625;12,9699;1.200.500;1.089.810.059,89;0;0
11/12/2008;NTN-F;Venda;1.к volta;12/12/2008;01/01/2012;150.000;14,0524;14,0584;70.000;66.665.732,99;0;0
11/12/2008;NTN-F;Venda;1.к volta;12/12/2008;01/01/2014;150.000;14,8184;14,8184;10.000;8.858.993,82;0;0
11/12/2008;NTN-F;Venda;1.к volta;12/12/2008;01/01/2017;150.000;15,3699;15,3699;120.000;97.500.000,00;0;0
11/12/2003;NTN-B;Venda;1.к volta;15/12/2003;15/05/2009;500.000;9,1489;9,1489;161.500;194.900.076,78;0;0
11/12/2003;NTN-B;Venda;2.к volta;15/12/2003;15/05/2009;75.000;9,1489;9,1489;1.345;1.623.161,63;0;0
11/12/2003;NTN-B;Venda;1.к volta;15/12/2003;15/05/2015;500.000;9,2999;9,2999;140.000;150.743.584,88;0;0
11/12/2003;NTN-B;Venda;1.к volta;15/12/2003;15/08/2006;500.000;8,99;8,99;53.500;70.028.441,88;0;0
11/12/2003;NTN-B;Venda;1.к volta;15/12/2003;15/08/2024;500.000;9,2999;9,2999;145.000;144.953.340,01;0;0
11/12/2001;LTN;Venda;1.к volta;12/12/2001;02/04/2003;300.000;21,8697;21,9182;300.000;231.910.395,52;-;-
11/12/2001;LTN;Venda;1.к volta;12/12/2001;05/06/2002;2.000.000;20,1794;20,2199;2.000.000;1.835.055.386,99;-;-
11/11/2010;LTN;Venda;1.к volta;12/11/2010;01/01/2013;2.500.000;12,1374;12,14;914.000;716.027.396,10;0;0
11/11/2010;LTN;Venda;1.к volta;12/11/2010;01/10/2011;300.000;11,448;11,45;300.000;272.445.206,10;0;0
11/11/2010;LTN;Venda;2.к volta;12/11/2010;01/10/2011;60.000;11,448;11,448;0;0;0;0
11/11/2010;NTN-F;Venda;1.к volta;12/11/2010;01/01/2015;100.000;12;12;25.700;25.039.954,48;0;0
11/11/2010;NTN-F;Venda;1.к volta;12/11/2010;01/01/2017;100.000;12,0501;12,0544;100.000;95.256.648,63;0;0
11/11/2010;NTN-F;Venda;2.к volta;12/11/2010;01/01/2017;20.000;12,0501;12,0501;14.052;13.385.464,26;0;0
11/11/2010;NTN-F;Venda;1.к volta;12/11/2010;01/01/2021;100.000;12,173;12,1799;100.000;91.712.832,87;0;0
11/11/2010;NTN-F;Venda;2.к volta;12/11/2010;01/01/2021;20.000;12,173;12,173;5.000;4.585.641,64;0;0
11/11/2005;NTN-B;Venda;1.к volta;16/11/2005;15/05/2007;1.500.000;12,1999;12,1999;722.900;1.037.806.232,20;0;0
11/11/2005;NTN-B;Venda;2.к volta;16/11/2005;15/05/2007;-;12,1999;12,1999;61.922;88.896.164,76;0;0
11/11/2005;NTN-B;Venda;1.к volta;16/11/2005;15/05/2009;1.500.000;11,45;11,45;479.500;637.118.893,58;0;0
11/11/2005;NTN-B;Venda;2.к volta;16/11/2005;15/05/2009;-;11,45;11,45;36.258;48.176.552,33;0;0
11/11/2005;NTN-B;Venda;1.к volta;16/11/2005;15/05/2015;1.500.000;8,9498;8,9498;2.500;3.194.204,15;0;0
11/11/2005;NTN-B;Venda;2.к volta;16/11/2005;15/05/2015;-;8,9498;0;0;0;0;0
11/11/2005;NTN-B;Venda;1.к volta;16/11/2005;15/05/2045;1.500.000;9,08;9,08;7.000;7.397.957,40;0;0
11/11/2005;NTN-B;Venda;2.к volta;16/11/2005;15/05/2045;-;9,08;0;0;0;0;0
11/11/2005;NTN-B;Venda;1.к volta;16/11/2005;15/08/2008;1.500.000;11,7;11,7;266.500;369.217.049,06;0;0
11/11/2005;NTN-B;Venda;2.к volta;16/11/2005;15/08/2008;-;11,7;11,7;1.300;1.801.058,77;0;0
11/11/2005;NTN-B;Venda;1.к volta;16/11/2005;15/08/2024;1.500.000;8,98;8,98;21.600;25.383.498,07;0;0
11/11/2005;NTN-B;Venda;2.к volta;16/11/2005;15/08/2024;-;8,98;0;0;0;0;0
11/11/2004;NTN-B;Venda;1.к volta;16/11/2004;15/05/2009;500.000;8,795;8,795;6.000;7.923.819,10;0;0
11/11/2004;NTN-B;Venda;1.к volta;16/11/2004;15/05/2015;500.000;0;0;0;0;0;0
11/11/2004;NTN-B;Venda;1.к volta;16/11/2004;15/05/2045;500.000;9,0999;9,0999;1.000;989.840,25;0;0
11/11/2004;NTN-B;Venda;1.к volta;16/11/2004;15/08/2006;500.000;8,6499;8,6499;5.000;7.125.447,42;0;0
11/11/2004;NTN-B;Venda;1.к volta;16/11/2004;15/08/2024;500.000;0;0;0;0;0;0
11/11/2003;LFT;Venda;1.к volta;12/11/2003;18/06/2008;300.000;0,6573;0,6573;300.000;529.819.071,59;0;0
11/11/2003;LFT;Venda;2.к volta;12/11/2003;18/06/2008;30.000;0,6573;0,6573;22.732;40.146.157,13;0;0
11/11/2003;LTN;Venda;1.к volta;12/11/2003;01/07/2005;500.000;17,8387;17,8387;500.000;382.562.294,50;0;0
11/11/2003;LTN;Venda;2.к volta;12/11/2003;01/07/2005;75.000;17,8387;17,8387;5.800;4.437.722,61;0;0
11/11/2003;LTN;Venda;1.к volta;12/11/2003;01/10/2004;3.000.000;17,6348;17,679;3.000.000;2.596.704.758,70;0;0
11/11/2003;LTN;Venda;2.к volta;12/11/2003;01/10/2004;450.000;17,6348;17,6348;30.000;25.967.047,59;0;0
11/10/2018;LFT;Venda;1.к volta;15/10/2018;01/09/2024;2.000.000;0,0217;0,0231;1.655.000;16.123.592.313,57;0;0
11/10/2018;LFT;Venda;2.к volta;15/10/2018;01/09/2024;100.000;0,0217;0,0217;59.418;578.871.107,58;0;0
11/10/2018;LTN;Venda;1.к volta;15/10/2018;01/07/2022;2.500.000;9,7173;9,738;2.500.000;1.774.131.478,17;0;0
11/10/2018;LTN;Venda;2.к volta;16/10/2018;01/07/2022;500.000;9,7173;9,7173;499.997;354.954.949,16;0;0
11/10/2018;LTN;Venda;1.к volta;15/10/2018;01/10/2019;1.500.000;7,302;7,3084;1.500.000;1.401.837.773,50;0;0
11/10/2018;LTN;Venda;2.к volta;16/10/2018;01/10/2019;300.000;7,302;7,302;299.599;280.071.293,85;0;0
11/10/2018;LTN;Venda;1.к volta;15/10/2018;01/10/2020;1.500.000;8,435;8,442;1.085.000;925.734.160,09;0;0
11/10/2018;LTN;Venda;2.к volta;16/10/2018;01/10/2020;300.000;8,435;8,435;299.999;256.044.832,20;0;0
11/10/2018;NTN-F;Venda;1.к volta;15/10/2018;01/01/2025;50.000;10,3187;10,3187;10.000;10.152.506,79;0;0
11/10/2018;NTN-F;Venda;1.к volta;15/10/2018;01/01/2029;50.000;10,8087;10,8087;10.000;9.824.563,28;0;0
11/10/2017;LTN;Venda;1.к volta;13/10/2017;01/07/2021;2.500.000;9,1994;9,204;2.500.000;1.806.709.458,77;0;0
11/10/2017;LTN;Venda;2.к volta;16/10/2017;01/07/2021;500.000;9,1994;9,1994;313.000;226.279.429,03;0;0
11/10/2017;LTN;Venda;1.к volta;13/10/2017;01/10/2018;1.000.000;7,0942;7,0979;1.000.000;936.554.568,78;0;0
11/10/2017;LTN;Venda;2.к volta;16/10/2017;01/10/2018;200.000;7,0942;7,0942;97.600;91.432.646,89;0;0
11/10/2017;LTN;Venda;1.к volta;13/10/2017;01/10/2019;2.000.000;8,037;8,047;2.000.000;1.719.822.500,97;0;0
11/10/2017;LTN;Venda;2.к volta;16/10/2017;01/10/2019;400.000;8,037;8,037;325.212;279.739.275,31;0;0
11/10/2017;NTN-F;Venda;1.к volta;13/10/2017;01/01/2023;1.000.000;9,401;9,4049;1.000.000;1.052.598.320,35;0;0
11/10/2017;NTN-F;Venda;2.к volta;16/10/2017;01/01/2023;200.000;9,401;9,401;76.000;80.026.234,72;0;0
11/10/2017;NTN-F;Venda;1.к volta;13/10/2017;01/01/2027;2.500.000;9,7677;9,7728;2.500.000;2.608.142.817,49;0;0
11/10/2017;NTN-F;Venda;2.к volta;16/10/2017;01/01/2027;500.000;9,7677;9,7677;216.268;225.707.268,80;0;0
11/10/2016;NTN-B;Venda;1.к volta;13/10/2016;15/05/2021;2.500.000;5,962;5,962;1.423.050;4.291.757.434,65;0;0
11/10/2016;NTN-B;Venda;2.к volta;13/10/2016;15/05/2021;284.610;5,962;5,962;284.602;858.327.359,77;0;0
11/10/2016;NTN-B;Venda;1.к volta;13/10/2016;15/05/2035;150.000;5,7;5,7;38.400;119.557.519,97;0;0
11/10/2016;NTN-B;Venda;2.к volta;13/10/2016;15/05/2035;12.268;5,7;5,7;10.322;32.137.310,41;0;0
11/10/2016;NTN-B;Venda;1.к volta;13/10/2016;15/05/2055;150.000;5,66;5,66;55.500;175.976.275,78;0;0
11/10/2016;NTN-B;Venda;2.к volta;13/10/2016;15/05/2055;17.732;5,66;5,66;11.050;35.036.717,94;0;0
11/10/2016;NTN-B;Venda;1.к volta;13/10/2016;15/08/2026;2.500.000;5,8;5,8;1.076.950;3.242.394.382,74;5.000.000;15.053.597.581,75
11/10/2016;NTN-B;Venda;2.к volta;13/10/2016;15/08/2026;215.390;5,8;5,8;212.455;639.642.414,72;0;0
11/10/2012;LFT;Venda;1.к volta;15/10/2012;01/03/2018;150.000;-0,0059;0;107.450;577.249.890,30;0;0
11/10/2012;LFT;Venda;2.к volta;15/10/2012;01/03/2018;5.373;-0,0059;-0,0059;2.983;16.025.466,94;0;0
11/10/2012;LTN;Venda;1.к volta;15/10/2012;01/04/2015;1.500.000;8,1296;8,1299;1.500.000;1.237.588.178,45;0;0
11/10/2012;LTN;Venda;2.к volta;15/10/2012;01/04/2015;300.000;8,1296;8,1296;138.000;113.858.112,46;0;0
11/10/2012;LTN;Venda;1.к volta;15/10/2012;01/07/2016;2.500.000;8,6979;8,7;2.500.000;1.835.838.846,47;0;0
11/10/2012;LTN;Venda;2.к volta;15/10/2012;01/07/2016;500.000;8,6979;8,6979;218.000;160.085.147,49;0;0
11/10/2012;LTN;Venda;1.к volta;15/10/2012;01/10/2013;300.000;7,2599;7,2599;300.000;280.473.162,30;0;0
11/10/2012;LTN;Venda;2.к volta;15/10/2012;01/10/2013;60.000;7,2599;7,2599;0;0;0;0
11/10/2011;NTN-B;Venda;1.к volta;13/10/2011;15/08/2016;750.000;5,14;5,14;208.200;452.058.558,05;0;0
11/10/2011;NTN-B;Venda;2.к volta;13/10/2011;15/08/2016;41.640;5,14;5,14;28.155;61.132.126,33;0;0
11/10/2011;NTN-B;Venda;1.к volta;13/10/2011;15/08/2018;750.000;5,42;5,42;203.550;440.659.123,33;5.000.000;10.824.345.947,23
11/10/2011;NTN-B;Venda;2.к volta;13/10/2011;15/08/2018;40.710;5,42;5,42;33.168;71.804.381,24;0;0
11/10/2011;NTN-B;Venda;1.к volta;13/10/2011;15/08/2022;750.000;5,56;5,56;338.250;734.517.322,19;5.000.000;10.857.610.085,84
11/10/2011;NTN-B;Venda;2.к volta;13/10/2011;15/08/2022;67.650;5,56;5,56;15.172;32.946.332,03;0;0
11/10/2001;NTN-D;Venda;1.к volta;18/10/2001;20/09/2006;250.000;24,4797;24,4797;189.000;263.774.549,50;-;-
11/09/2014;LFT;Venda;1.к volta;12/09/2014;01/09/2020;2.000.000;-0,0001;0,0016;2.000.000;12.658.928.858,29;5.000.000;31.647.329.313,40
11/09/2014;LFT;Venda;2.к volta;12/09/2014;01/09/2020;100.000;-0,0001;-0,0001;28.822;182.427.865,06;0;0
11/09/2014;LTN;Venda;1.к volta;12/09/2014;01/07/2018;4.500.000;11,6351;11,6499;4.128.500;2.724.019.919,31;0;0
11/09/2014;LTN;Venda;2.к volta;12/09/2014;01/07/2018;900.000;11,6351;11,6351;95.698;63.142.366,08;0;0
11/09/2014;LTN;Venda;1.к volta;12/09/2014;01/10/2015;2.500.000;11,4287;11,439;2.493.200;2.225.028.357,76;0;0
11/09/2014;LTN;Venda;2.к volta;12/09/2014;01/10/2015;500.000;11,4287;11,4287;0;0;0;0
11/09/2014;LTN;Venda;1.к volta;12/09/2014;01/10/2016;1.000.000;11,6237;11,6439;1.000.000;798.036.576,17;0;0
11/09/2014;LTN;Venda;2.к volta;12/09/2014;01/10/2016;200.000;11,6237;11,6237;0;0;0;0
11/09/2012;NTN-B;Venda;1.к volta;12/09/2012;15/08/2016;1.500.000;3,39;3,39;306.000;730.451.783,58;0;0
11/09/2012;NTN-B;Venda;2.к volta;12/09/2012;15/08/2016;88.863;3,39;3,39;81.134;193.674.754,89;0;0
11/09/2012;NTN-B;Venda;1.к volta;12/09/2012;15/08/2018;1.500.000;3,68;3,68;227.850;557.328.261,53;0;0
11/09/2012;NTN-B;Venda;2.к volta;12/09/2012;15/08/2018;66.168;3,68;3,68;39.399;96.371.192,31;0;0
11/09/2012;NTN-B;Venda;1.к volta;12/09/2012;15/08/2022;1.500.000;4;4;499.200;1.264.153.809,45;0;0
11/09/2012;NTN-B;Venda;2.к volta;12/09/2012;15/08/2022;144.969;4;4;144.964;367.100.947,13;0;0
11/09/2012;NTN-B;Venda;1.к volta;12/09/2012;15/08/2030;1.000.000;4,2;4,2;70.350;187.690.450,82;0;0
11/09/2012;NTN-B;Venda;2.к volta;12/09/2012;15/08/2030;27.911;4,2;4,2;3.062;8.169.270,22;0;0
11/09/2012;NTN-B;Venda;1.к volta;12/09/2012;15/08/2040;1.000.000;4,41;4,41;228.350;623.640.786,91;0;0
11/09/2012;NTN-B;Venda;2.к volta;12/09/2012;15/08/2040;90.597;4,41;4,41;9.355;25.549.198,86;0;0
11/09/2012;NTN-B;Venda;1.к volta;12/09/2012;15/08/2050;1.000.000;4,45;4,45;205.400;573.982.779,64;0;0
11/09/2012;NTN-B;Venda;2.к volta;12/09/2012;15/08/2050;81.492;4,45;4,45;10.000;27.944.633,86;0;0
11/09/2008;LTN;Venda;1.к volta;12/09/2008;01/07/2010;150.000;14,63;14,63;50.000;39.160.198,60;0;0
11/09/2008;LTN;Venda;1.к volta;12/09/2008;01/10/2009;1.000.000;14,6556;14,6699;1.000.000;866.044.664,30;0;0
11/09/2008;LTN;Venda;2.к volta;12/09/2008;01/10/2009;200.000;14,6556;14,6556;0;0;0;0
11/09/2008;NTN-F;Venda;1.к volta;12/09/2008;01/01/2012;300.000;14,389;14,389;300.000;273.903.930,30;0;0
11/09/2008;NTN-F;Venda;2.к volta;12/09/2008;01/01/2012;60.000;14,389;14,389;0;0;0;0
11/09/2008;NTN-F;Venda;1.к volta;12/09/2008;01/01/2017;150.000;14,097;14,118;150.000;124.704.652,30;0;0
11/09/2008;NTN-F;Venda;2.к volta;12/09/2008;01/01/2017;30.000;14,097;14,097;25.000;20.784.108,71;0;0
11/09/2007;NTN-B;Venda;1.к volta;12/09/2007;15/05/2017;1.000.000;7,035;7,035;101.950;161.347.348,13;0;0
11/09/2007;NTN-B;Venda;2.к volta;12/09/2007;15/05/2017;-;7,035;7,035;4.000;6.330.450,14;0;0
11/09/2007;NTN-B;Venda;1.к volta;12/09/2007;15/05/2035;1.000.000;6,4999;6,4999;300.000;478.999.663,14;0;0
11/09/2007;NTN-B;Venda;2.к volta;12/09/2007;15/05/2035;-;6,4999;0;0;0;0;0
11/09/2007;NTN-B;Venda;1.к volta;12/09/2007;15/05/2045;1.000.000;6,5;6,5;13.050;20.705.305,08;0;0
11/09/2007;NTN-B;Venda;2.к volta;12/09/2007;15/05/2045;-;6,5;6,5;978;1.551.707,92;0;0
11/09/2007;NTN-B;Venda;1.к volta;12/09/2007;15/08/2012;1.000.000;7,2899;7,2899;685.150;1.087.857.247,48;0;0
11/09/2007;NTN-B;Venda;2.к volta;12/09/2007;15/08/2012;-;7,2899;7,2899;66.585;105.721.338,12;0;0
11/09/2007;NTN-B;Venda;1.к volta;12/09/2007;15/08/2024;1.000.000;6,6;6,6;686.950;1.083.001.629,05;0;0
11/09/2007;NTN-B;Venda;2.к volta;12/09/2007;15/08/2024;-;6,6;0;0;0;0;0
11/09/2007;NTN-B;Venda;1.к volta;12/09/2007;15/11/2009;1.000.000;7,0899;7,0899;212.900;353.853.131,46;0;0
11/09/2007;NTN-B;Venda;2.к volta;12/09/2007;15/11/2009;-;7,0899;7,0899;13.531;22.489.369,28;0;0
11/09/2003;NTN-B;Venda;1.к volta;15/09/2003;15/05/2009;750.000;10,79;10,79;289.200;324.346.164,24;0;0
11/09/2003;NTN-B;Venda;2.к volta;15/09/2003;15/05/2009;-;10,79;10,79;35.195;39.472.210,38;0;0
11/09/2003;NTN-B;Venda;1.к volta;15/09/2003;15/08/2006;750.000;10,7899;10,7899;460.800;556.531.416,08;2.000.000;2.415.500.938,00
11/09/2003;NTN-B;Venda;2.к volta;15/09/2003;15/08/2006;-;10,7899;10,7899;58.903;71.140.125,90;0;0
11/08/2016;LTN;Venda;1.к volta;12/08/2016;01/04/2017;2.000.000;13,6147;13,6189;2.000.000;1.844.307.612,70;0;0
11/08/2016;LTN;Venda;2.к volta;15/08/2016;01/04/2017;400.000;13,6147;13,6147;359.999;332.142.727,72;0;0
11/08/2016;LTN;Venda;1.к volta;12/08/2016;01/07/2020;3.000.000;11,9999;12,0049;3.000.000;1.937.676.467,78;0;0
11/08/2016;LTN;Venda;2.к volta;15/08/2016;01/07/2020;600.000;11,9999;11,9999;560.199;361.991.345,98;0;0
11/08/2016;LTN;Venda;1.к volta;12/08/2016;01/10/2018;2.000.000;12,2835;12,2888;2.000.000;1.564.616.274,85;0;0
11/08/2016;LTN;Venda;2.к volta;15/08/2016;01/10/2018;400.000;12,2835;12,2835;375.147;293.615.695,49;0;0
11/08/2016;NTN-F;Venda;1.к volta;12/08/2016;01/01/2023;1.000.000;11,9055;11,915;1.000.000;933.363.813,35;0;0
11/08/2016;NTN-F;Venda;2.к volta;15/08/2016;01/01/2023;200.000;11,9055;11,9055;179.997;168.078.147,44;0;0
11/08/2016;NTN-F;Venda;1.к volta;12/08/2016;01/01/2027;2.000.000;11,8632;11,875;2.000.000;1.816.638.964,75;0;0
11/08/2016;NTN-F;Venda;2.к volta;15/08/2016;01/01/2027;400.000;11,8632;11,8632;80.857;73.476.989,97;0;0
11/08/2015;NTN-B;Venda;1.к volta;12/08/2015;15/05/2019;750.000;7,13;7,13;302.350;795.789.546,24;0;0
11/08/2015;NTN-B;Venda;2.к volta;12/08/2015;15/05/2019;64.780;7,13;7,13;35.979;94.697.245,18;0;0
11/08/2015;NTN-B;Venda;1.к volta;12/08/2015;15/05/2023;750.000;7,18;7,18;397.750;1.013.381.114,99;1.400.000;3.566.897.703,37
11/08/2015;NTN-B;Venda;2.к volta;12/08/2015;15/05/2023;85.220;7,18;7,18;58.879;150.010.978,40;0;0
11/08/2015;NTN-B;Venda;1.к volta;12/08/2015;15/05/2035;150.000;6,94;6,94;16.500;40.708.435,47;1.400.000;3.454.049.072,27
11/08/2015;NTN-B;Venda;2.к volta;12/08/2015;15/05/2035;3.300;6,94;6,94;594;1.465.503,66;0;0
11/08/2015;NTN-B;Venda;1.к volta;12/08/2015;15/05/2055;150.000;6,83;6,83;133.500;324.821.397,01;1.400.000;3.406.366.710,89
11/08/2015;NTN-B;Venda;2.к volta;12/08/2015;15/05/2055;26.700;6,83;6,83;17.861;43.457.939,83;0;0
11/08/2011;LTN;Venda;1.к volta;12/08/2011;01/01/2014;2.000.000;12,1163;12,12;1.690.050;1.286.597.633,76;0;0
11/08/2011;LTN;Venda;2.к volta;12/08/2011;01/01/2014;400.000;12,1163;12,1163;0;0;0;0
11/08/2011;LTN;Venda;1.к volta;12/08/2011;01/01/2015;2.000.000;12,2679;12,2679;1.000.050;675.631.310,03;0;0
11/08/2011;LTN;Venda;2.к volta;12/08/2011;01/01/2015;400.000;12,2679;12,2679;0;0;0;0
11/08/2011;LTN;Venda;1.к volta;12/08/2011;01/04/2012;500.000;12,1999;12,1999;10.000;9.295.200,01;0;0
11/08/2011;NTN-F;Venda;1.к volta;12/08/2011;01/01/2017;500.000;12,3599;12,3599;50.000;46.241.060,00;0;0
11/08/2011;NTN-F;Venda;1.к volta;12/08/2011;01/01/2021;150.000;0;0;0;0;0;0
11/08/2009;NTN-B;Venda;1.к volta;12/08/2009;15/05/2035;500.000;6,44;6,44;111.050;196.943.478,42;0;0
11/08/2009;NTN-B;Venda;1.к volta;12/08/2009;15/05/2045;500.000;6,47;6,47;203.350;356.905.606,58;0;0
11/08/2009;NTN-B;Venda;1.к volta;12/08/2009;15/08/2014;750.000;6,56;6,56;263.050;487.722.616,42;0;0
11/08/2009;NTN-B;Venda;1.к volta;12/08/2009;15/08/2020;750.000;6,4798;6,4798;192.450;352.293.571,17;0;0
11/08/2009;NTN-B;Venda;1.к volta;12/08/2009;15/08/2024;500.000;6,43;6,43;63.950;116.701.866,59;0;0
11/08/2009;NTN-B;Venda;1.к volta;12/08/2009;15/11/2011;750.000;6,09;6,09;22.550;42.062.380,19;0;0
11/08/2005;NTN-B;Venda;1.к volta;15/08/2005;15/05/2007;1.000.000;12,24;12,24;225.250;319.998.646,19;0;0
11/08/2005;NTN-B;Venda;1.к volta;15/08/2005;15/05/2009;1.000.000;10;10;25.000;34.492.093,56;0;0
11/08/2005;NTN-B;Venda;1.к volta;15/08/2005;15/05/2015;1.000.000;8,95;8,95;11.250;14.392.169,32;0;0
11/08/2005;NTN-B;Venda;1.к volta;15/08/2005;15/05/2045;1.000.000;0;0;0;0;0;0
11/08/2005;NTN-B;Venda;1.к volta;15/08/2005;15/08/2006;1.000.000;12,8499;12,8499;102.000;147.409.173,86;0;0
11/08/2005;NTN-B;Venda;1.к volta;15/08/2005;15/08/2024;1.000.000;8,95;8,95;26.750;30.466.554,64;0;0
11/07/2019;LFT;Venda;1.к volta;12/07/2019;01/09/2025;1.000.000;0,0209;0,0212;1.000.000;10.196.191.717,99;1.000.000;10.196.188.879,86
11/07/2019;LFT;Venda;2.к volta;12/07/2019;01/09/2025;50.000;0,0209;0,0209;26.524;270.443.713,80;0;0
11/07/2019;LTN;Venda;1.к volta;12/07/2019;01/04/2020;1.000.000;5,6337;5,6337;1.000.000;960.981.000,00;0;0
11/07/2019;LTN;Venda;2.к volta;15/07/2019;01/04/2020;200.000;5,6337;5,6337;134.545;129.323.328,57;0;0
11/07/2019;LTN;Venda;1.к volta;12/07/2019;01/07/2023;2.500.000;6,5494;6,5588;1.975.000;1.536.224.910,97;0;0
11/07/2019;LTN;Venda;2.к volta;15/07/2019;01/07/2023;500.000;6,5494;6,5494;10.667;8.299.288,93;0;0
11/07/2019;LTN;Venda;1.к volta;12/07/2019;01/10/2021;2.000.000;5,8862;5,8989;2.000.000;1.761.289.836,15;0;0
11/07/2019;LTN;Venda;2.к volta;15/07/2019;01/10/2021;400.000;5,8862;5,8862;67.923;59.829.702,58;0;0
11/07/2019;NTN-F;Venda;1.к volta;12/07/2019;01/01/2025;500.000;6,7807;6,7818;500.000;571.526.938,51;0;0
11/07/2019;NTN-F;Venda;2.к volta;15/07/2019;01/01/2025;100.000;6,7807;6,7807;0;0;0;0
11/07/2019;NTN-F;Venda;1.к volta;12/07/2019;01/01/2029;1.000.000;7,2176;7,25;695.050;824.365.828,93;0;0
11/07/2019;NTN-F;Venda;2.к volta;15/07/2019;01/01/2029;200.000;7,2176;7,2176;0;0;0;0
11/07/2017;NTN-B;Venda;1.к volta;12/07/2017;15/05/2035;150.000;5,6289;5,6289;145.000;456.734.366,09;0;0
11/07/2017;NTN-B;Venda;2.к volta;12/07/2017;15/05/2035;29.000;5,6289;5,6289;2.130;6.709.270,33;0;0
11/07/2017;NTN-B;Venda;1.к volta;12/07/2017;15/05/2055;150.000;5,535;5,535;5.000;16.232.957,84;0;0
11/07/2017;NTN-B;Venda;2.к volta;12/07/2017;15/05/2055;1.000;5,535;5,535;0;0;0;0
11/07/2017;NTN-B;Venda;1.к volta;12/07/2017;15/08/2022;500.000;5,569;5,569;339.450;1.060.278.642,29;0;0
11/07/2017;NTN-B;Venda;2.к volta;12/07/2017;15/08/2022;67.890;5,569;5,569;17.638;55.092.634,23;0;0
11/07/2017;NTN-B;Venda;1.к volta;12/07/2017;15/08/2026;500.000;5,61;5,61;160.550;505.604.168,98;0;0
11/07/2017;NTN-B;Venda;2.к volta;12/07/2017;15/08/2026;32.110;5,61;5,61;6.356;20.016.319,49;0;0
11/07/2013;LTN;Venda;1.к volta;12/07/2013;01/01/2017;3.000.000;10,8274;10,84;2.600.000;1.819.483.837,95;0;0
11/07/2013;LTN;Venda;2.к volta;12/07/2013;01/01/2017;600.000;10,8274;10,8274;0;0;0;0
11/07/2013;LTN;Venda;1.к volta;12/07/2013;01/04/2014;1.000.000;9,0376;9,04;388.500;364.966.021,15;0;0
11/07/2013;LTN;Venda;1.к volta;12/07/2013;01/07/2015;500.000;10,0793;10,0899;254.850;210.958.302,75;0;0
11/07/2013;LTN;Venda;2.к volta;12/07/2013;01/07/2015;100.000;10,0793;10,0793;0;0;0;0
11/07/2000;LFT;Venda;1.к volta;12/07/2000;20/08/2003;3.500.000;0,0747;0,0747;3.500.000;3.491.929.000,00;-;-
11/07/2000;LTN;Venda;1.к volta;12/07/2000;01/08/2001;1.500.000;18,4574;18,4999;1.500.000;1.256.105.031,42;-;-
